,TotW,TotVar,A.phsA,Phv.neut.ang,modbus_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,status
18073,-1571.7730712890625,1248.1392822265625,2.774999618530273,-0.1475095748901367,-7488.0,1,1,1,0,0
18074,-1491.9119873046875,1269.4959716796875,2.6999998092651367,-0.1678619235754013,-7488.0,1,1,1,0,0
18075,-1407.608154296875,1155.2879638671875,2.5249998569488525,-0.1268577575683593,-7488.0,1,1,1,0,0
18076,-1470.6519775390625,1221.072265625,2.674999713897705,-0.1734981536865234,-7488.0,1,1,1,0,0
18077,-1395.8251953125,1139.68994140625,2.499999761581421,-0.1022338792681694,-7488.0,1,1,1,0,0
18078,-1316.1087646484375,1113.31103515625,2.374999761581421,-0.142221450805664,-7488.0,1,1,1,0,0
18079,-1319.996337890625,1127.206787109375,2.374999761581421,-0.1015472337603569,-7488.0,1,1,1,0,0
18080,-1229.438720703125,1135.1988525390625,2.3499999046325684,-0.1326503753662109,-7488.0,1,1,1,0,0
18081,-1248.5860595703125,1124.68359375,2.3249998092651367,-0.1006660461425781,-7488.0,1,1,1,0,0
18082,-1186.6287841796875,1114.337158203125,2.249999761581421,-0.124305710196495,-7488.0,1,1,1,0,0
18083,-1103.5562744140625,1025.91650390625,2.124999761581421,-0.1451911926269531,-7488.0,1,1,1,0,0
18084,-1078.0224609375,1069.54736328125,2.124999761581421,-0.1031188890337944,-7488.0,1,1,1,0,0
18085,-1091.45947265625,1065.140869140625,2.1499998569488525,-0.1430816650390625,-7488.0,1,1,1,0,0
18086,-1033.9207763671875,1036.4681396484375,2.0749998092651367,-0.1124992296099662,-7488.0,1,1,1,0,0
18087,-962.9813842773438,1046.572998046875,1.9999998807907104,-0.1736183166503906,-7488.0,1,1,1,0,0
18088,-950.2326049804688,1041.176513671875,1.9499998092651367,-0.1497421264648437,-7488.0,1,1,1,0,0
18089,-878.1221923828125,1032.5203857421875,1.8999998569488523,-0.1403388828039169,-7488.0,1,1,1,0,0
18090,-852.5642700195312,983.734375,1.8749998807907104,-0.1418151706457138,-7488.0,1,1,1,0,0
18091,-846.8296508789062,1050.750244140625,1.9499998092651367,-0.1450271606445312,-7488.0,1,1,1,0,0
18092,-765.169677734375,1021.159912109375,1.8499997854232788,-0.1650009155273437,-7488.0,1,1,1,0,0
18093,-694.8339233398438,975.7181396484376,1.749999761581421,-0.1580200046300888,-7488.0,1,1,1,0,0
18094,-710.4198608398438,988.3823852539062,1.6999998092651367,-0.1687812656164169,-7488.0,1,1,1,0,0
18095,-705.7719116210938,998.4752807617188,1.7999998331069946,-0.1400871127843856,-7488.0,1,1,1,0,0
18096,-553.8848266601562,952.4177856445312,1.5749998092651367,-0.1214065551757812,-7488.0,1,1,1,0,0
18097,-598.4573364257812,967.9674072265624,1.6249998807907104,-0.1567840427160263,-7488.0,1,1,1,0,0
18098,-537.1278686523438,926.920166015625,1.5499999523162842,-0.1673583835363388,-7488.0,1,1,1,0,0
18099,-486.9173889160156,898.8994140625,1.4999998807907104,-0.1646041870117187,-7488.0,1,1,1,0,0
18100,-462.7960815429688,892.8388671875,1.4749999046325684,-0.1633148044347763,-7488.0,1,1,1,0,0
18101,-478.9856262207031,911.0444946289062,1.5499999523162842,-0.1679916232824325,-7488.0,1,1,1,0,0
18102,-375.5947265625,867.11181640625,1.4249998331069946,-0.1403961032629013,-7488.0,1,1,1,0,0
18103,-282.695068359375,856.7172241210938,1.3499999046325684,-0.1294555515050888,-7488.0,1,1,1,0,0
18104,-253.1772308349609,859.409423828125,1.3499999046325684,-0.1556777954101562,-7488.0,1,1,1,0,0
18105,-253.7567138671875,846.6243896484375,1.3499999046325684,-0.172027587890625,-7488.0,1,1,1,0,0
18106,-208.80995178222656,846.3346557617188,1.3249999284744265,-0.1472854614257812,-7488.0,1,1,1,0,0
18107,-86.77879333496094,794.928955078125,1.1999998092651367,-0.1590805053710937,-7488.0,1,1,1,0,0
18108,-175.65823364257812,817.7102661132812,1.274999976158142,-0.1441650241613388,-7488.0,1,1,1,0,0
18109,-53.0355110168457,767.4273071289062,1.1999998092651367,-0.14337158203125,-7488.0,1,1,1,0,0
18110,-45.031288146972656,786.3211669921875,1.2499998807907104,-0.1167449951171875,-7488.0,1,1,1,0,0
18111,-12.229676246643066,794.0838623046875,1.2249999046325684,-0.1634445041418075,-7488.0,1,1,1,0,0
18112,69.93733215332031,797.0538330078125,1.1999998092651367,-0.1032485961914062,-7488.0,1,1,1,0,0
18113,86.60977172851562,759.0609741210938,1.1999998092651367,-0.177581787109375,-7488.0,1,1,1,0,0
18114,140.81634521484375,848.7130126953125,1.3499999046325684,-0.131439208984375,-7488.0,1,1,1,0,0
18115,140.79217529296875,854.4234619140625,1.3249999284744265,-0.14013671875,-7488.0,1,1,1,0,0
18116,245.24546813964844,798.5628662109375,1.2499998807907104,-0.1722335815429687,-7488.0,1,1,1,0,0
18117,210.029296875,797.150390625,1.2249999046325684,-0.1228179857134819,-7488.0,1,1,1,0,0
18118,303.2669982910156,792.6472778320312,1.2499998807907104,-0.2072982788085937,-7488.0,1,1,1,0,0
18119,321.4364624023437,790.9208374023438,1.3249999284744265,-0.1044692993164062,-7488.0,1,1,1,0,0
18120,318.116455078125,825.171142578125,1.3749998807907104,-0.1917724609375,-7488.0,1,1,1,0,0
18121,405.6437683105469,785.934814453125,1.3749998807907104,-0.1468429416418075,-7488.0,1,1,1,0,0
18122,423.1130065917969,776.3248901367188,1.274999976158142,-0.14582060277462,-7488.0,1,1,1,0,0
18123,495.0181884765625,747.4348754882812,1.3249999284744265,-0.1418151706457138,-7488.0,1,1,1,0,0
18124,478.9856262207031,756.8153076171875,1.3249999284744265,-0.14019775390625,-7488.0,1,1,1,0,0
18125,496.3461608886719,738.5372924804688,1.3499999046325684,-0.1894683837890625,-7488.0,1,1,1,0,0
18126,548.1865234375,732.4043579101562,1.3499999046325684,-0.1268539279699325,-7488.0,1,1,1,0,0
18127,584.2718505859375,718.09814453125,1.3499999046325684,-0.1546478271484375,-7488.0,1,1,1,0,0
18128,611.4838256835938,680.853759765625,1.3249999284744265,-0.1252746433019638,-7488.0,1,1,1,0,0
18129,660.8250732421875,668.0083618164062,1.3749998807907104,-0.1567382663488388,-7488.0,1,1,1,0,0
18130,666.9097900390625,676.906005859375,1.3999998569488523,-0.1252136081457138,-7488.0,1,1,1,0,0
18131,747.1813354492188,662.04443359375,1.4499999284744265,-0.1415252685546875,-7488.0,1,1,1,0,0
18132,793.8424682617188,655.5855102539062,1.4499999284744265,-0.1874847263097763,-7488.0,1,1,1,0,0
18133,780.5624389648438,653.3038330078125,1.4499999284744265,-0.1566619724035263,-7488.0,1,1,1,0,0
18134,872.3031616210938,623.6893920898438,1.5499999523162842,-0.17449951171875,-7488.0,1,1,1,0,0
18135,890.20703125,620.8281860351562,1.5499999523162842,-0.1283569186925888,-7488.0,1,1,1,0,0
18136,885.2208862304688,644.816650390625,1.5749998092651367,-0.1714019775390625,-7488.0,1,1,1,0,0
18137,998.8494873046876,571.5955810546875,1.649999976158142,-0.160552978515625,-7488.0,1,1,1,0,0
18138,1009.5217895507812,600.5580444335938,1.6749998331069946,-0.11859130859375,-7488.0,1,1,1,0,0
18139,988.8291625976562,600.9564208984375,1.6249998807907104,-0.1440124362707138,-7488.0,1,1,1,0,0
18140,1118.598876953125,554.9954833984375,1.7749998569488523,-0.1591186374425888,-7488.0,1,1,1,0,0
18141,1141.48876953125,590.1151123046875,1.8249999284744265,-0.1752776950597763,-7488.0,1,1,1,0,0
18142,1112.2607421875,603.3468627929688,1.7749998569488523,-0.1620178073644638,-7488.0,1,1,1,0,0
18143,1237.285888671875,586.3001098632812,1.924999952316284,-0.1914825290441513,-7488.0,1,1,1,0,0
18144,1246.7509765625,583.499267578125,1.924999952316284,-0.1147918626666069,-7488.0,1,1,1,0,0
18145,1240.77490234375,581.0726318359375,1.924999952316284,-0.13836669921875,-7488.0,1,1,1,0,0
18146,1317.6419677734375,539.9649658203125,1.9999998807907104,-0.1378173828125,-7488.0,1,1,1,0,0
18147,1342.4757080078125,526.8660888671875,2.049999713897705,-0.133331298828125,-7488.0,1,1,1,0,0
18148,1353.9085693359375,528.3992309570312,2.024999618530273,-0.1702423095703125,-7488.0,1,1,1,0,0
18149,1421.8297119140625,486.82080078125,2.124999761581421,-0.130889892578125,-7488.0,1,1,1,0,0
18150,1458.62744140625,493.4608154296875,2.1499998569488525,-0.178466796875,-7488.0,1,1,1,0,0
18151,1505.0592041015625,508.9501647949219,2.2249996662139893,-0.1482238620519638,-7488.0,1,1,1,0,0
18152,1548.95556640625,489.0663146972656,2.249999761581421,-0.1587219089269638,-7488.0,1,1,1,0,0
18153,1536.9310302734375,507.6341857910156,2.249999761581421,-0.1088867112994194,-7488.0,1,1,1,0,0
18154,1638.1971435546875,442.2362060546875,2.3499999046325684,-0.1627960205078125,-7488.0,1,1,1,0,0
18155,1548.110595703125,492.3863220214844,2.374999761581421,-0.1560363620519638,-7489.0,1,1,1,0,0
18156,1546.0701904296875,500.20947265625,2.2749998569488525,-0.154205322265625,-7488.0,1,1,1,0,0
18157,1594.795654296875,481.3397521972656,2.3249998092651367,-0.1928253173828125,-7488.0,1,1,1,0,0
18158,1562.8875732421875,462.2165832519531,2.2749998569488525,-0.19097900390625,-7489.0,1,1,1,0,0
18159,1444.5867919921875,532.8903198242188,2.1499998569488525,-0.1329650729894638,-7488.0,1,1,1,0,0
18160,1560.1832275390625,476.7280578613281,2.299999713897705,-0.2003631591796875,-7488.0,1,1,1,0,0
18161,1585.801513671875,495.5011291503906,2.299999713897705,-0.1216888427734375,-7488.0,1,1,1,0,0
18162,1582.5418701171875,480.3136291503906,2.299999713897705,-0.1923065036535263,-7489.0,1,1,1,0,0
18163,1463.251220703125,549.393798828125,2.1499998569488525,-0.1304321140050888,-7489.0,1,1,1,0,0
18164,1462.8408203125,550.7218017578125,2.1999998092651367,-0.1467742770910263,-7488.0,1,1,1,0,0
18165,1609.379638671875,518.7652587890625,2.374999761581421,-0.1732635498046875,-7488.0,1,1,1,0,0
18166,1619.3515625,508.32232666015625,2.374999761581421,-0.12689208984375,-7488.0,1,1,1,0,0
18167,1531.5224609375,561.0319213867188,2.2749998569488525,-0.2005462497472763,-7489.0,1,1,1,0,0
18168,1452.7601318359375,597.6001586914062,2.1999998092651367,-0.1367492526769638,-7488.0,1,1,1,0,0
18169,1603.0050048828125,535.437744140625,2.3499999046325684,-0.1834564059972763,-7488.0,1,1,1,0,0
18170,1580.6102294921875,545.4459838867188,2.3249998092651367,-0.1112060546875,-7488.0,1,1,1,0,0
18171,1532.0416259765625,537.3934936523438,2.299999713897705,-0.1868438720703125,-7489.0,1,1,1,0,0
18172,1556.28369140625,562.166748046875,2.3249998092651367,-0.1506805270910263,-7488.0,1,1,1,0,0
18173,1581.672607421875,541.6309814453125,2.3249998092651367,-0.1533508151769638,-7488.0,1,1,1,0,0
18174,1560.4609375,549.659423828125,2.299999713897705,-0.1548156589269638,-7488.0,1,1,1,0,0
18175,1560.738525390625,527.9043579101562,2.2749998569488525,-0.1334686279296875,-7489.0,1,1,1,0,0
18176,1457.79443359375,564.60546875,2.1999998092651367,-0.17236328125,-7488.0,0,0,1,0,0
18177,1593.7574462890625,487.0260314941406,2.3249998092651367,-0.1225128173828125,-7488.0,0,0,1,0,0
18178,1578.5457763671875,516.3386840820312,2.3499999046325684,-0.14038847386837,-7489.0,0,0,1,0,0
18179,1386.661865234375,561.3578491210938,2.0749998092651367,-0.1529922485351562,-7488.0,0,0,1,0,0
18180,1538.4764404296875,498.67620849609375,2.2749998569488525,-0.15845488011837,-7488.0,0,0,1,0,0
18181,1589.6285400390625,474.79638671875,2.3249998092651367,-0.1522979736328125,-7488.0,0,0,1,0,0
18182,1548.5692138671875,506.13720703125,2.299999713897705,-0.1463394165039062,-7488.0,0,0,1,0,0
18183,1421.7694091796875,523.7633666992188,2.124999761581421,-0.1697616577148437,-7488.0,0,0,1,0,0
18184,1534.1181640625,514.6122436523438,2.249999761581421,-0.1630096435546875,-7488.0,0,0,1,0,0
18185,2459.48095703125,245.22134399414065,3.399999618530273,-0.0967788696289062,-7488.0,0,0,0,0,2
18186,2233.3828125,328.3662109375,3.0999999046325684,-0.1584281921386718,-7488.0,0,0,0,0,2
18187,2192.1181640625,346.87371826171875,3.049999713897705,-0.0975227281451225,-7488.0,0,0,0,0,2
18188,2317.9765625,239.5592041015625,3.2249996662139893,-0.095529556274414,-7488.0,0,0,0,0,2
18189,2317.553955078125,234.150619506836,3.1999995708465576,-0.1432628482580185,-7488.0,0,0,0,0,2
18190,2305.034423828125,252.8271331787109,3.174999713897705,-0.0984935760498046,-7488.0,0,0,0,0,2
18191,2412.807861328125,178.79714965820312,3.2749998569488525,-0.1536750644445419,-7488.0,0,0,0,0,2
18192,2334.38330078125,260.5657653808594,3.1999995708465576,-0.1290168613195419,-7488.0,0,0,0,0,2
18193,2307.243896484375,282.0914306640625,3.1999995708465576,-0.1491661071777343,-7488.0,0,0,0,0,2
18194,2363.502685546875,289.190185546875,3.2749998569488525,-0.1392478793859481,-7488.0,0,0,0,0,2
18195,2333.0673828125,273.5801696777344,3.2249996662139893,-0.1068115234375,-7488.0,0,0,0,0,2
18196,2291.7666015625,303.8223571777344,3.125,-0.0922012254595756,-7488.0,0,0,0,0,2
18197,2342.194580078125,286.8722229003906,3.249999761581421,-0.1166305467486381,-7488.0,0,0,0,0,2
18198,2337.039306640625,279.5682373046875,3.174999713897705,-0.095951072871685,-7488.0,0,0,0,0,2
18199,2338.51220703125,313.38397216796875,3.2249996662139893,-0.110843650996685,-7488.0,0,0,0,0,2
18200,2317.22802734375,409.5070190429688,3.249999761581421,-0.0717964172363281,-7488.0,0,0,0,0,2
18201,2326.7412109375,317.9957580566406,3.1999995708465576,-0.134193405508995,-7488.0,0,0,0,0,2
18202,2305.577880859375,433.423095703125,3.2249996662139893,-0.1184272766113281,-7487.0,1,0,0,0,2
18203,0.0,0.0,0.0,-97.19298553466795,-7487.0,1,0,0,0,2
18204,0.0,0.0,0.0,-101.13388061523438,-7487.0,1,0,0,0,2
18205,0.0,0.0,0.0,-103.2283172607422,-7487.0,1,0,0,0,2
18206,0.0,0.0,0.0,-105.29327392578124,-7487.0,1,0,0,0,2
18207,0.0,0.0,0.0,-107.95570373535156,-7487.0,1,0,0,0,2
18208,0.0,0.0,0.0,-110.9372100830078,-7487.0,1,0,0,0,2
18209,0.0,0.0,0.0,-112.9326400756836,-7487.0,1,0,0,0,2
18210,0.0,0.0,0.0,-116.5261459350586,-7487.0,1,0,0,0,2
18211,0.0,0.0,0.0,-116.7173080444336,-7487.0,1,0,0,0,2
18212,0.0,0.0,0.0,-119.2576904296875,-7487.0,1,0,1,0,2
18213,0.0,0.0,0.0,-121.63184356689452,-7487.0,1,0,1,0,2
18214,0.0,0.0,0.0,-124.3132781982422,-7487.0,1,0,0,0,2
18215,0.0,0.0,0.0,-126.01171112060548,-7487.0,1,0,0,0,2
18216,0.0,0.0,0.0,-128.21188354492188,-7487.0,1,0,0,0,2
18217,0.0,0.0,0.0,-130.7783660888672,-7487.0,1,0,0,0,2
18218,0.0,0.0,0.0,-133.3760986328125,-7487.0,1,0,0,0,2
18219,0.0,0.0,0.0,-135.16497802734375,-7487.0,1,0,0,0,2
18220,0.0,0.0,0.0,-137.63690185546875,-7487.0,1,0,0,0,2
18221,0.0,0.0,0.0,-141.5533905029297,-7487.0,1,0,0,0,2
18222,0.0,0.0,0.0,-143.95193481445312,-7487.0,1,0,0,0,2
18223,0.0,0.0,0.0,-147.82164001464844,-7487.0,1,0,0,0,2
18224,0.0,0.0,0.0,-148.51316833496094,-7487.0,1,0,0,0,2
18225,0.0,0.0,0.0,-151.98422241210938,-7487.0,1,0,0,0,2
18226,0.0,0.0,0.0,-153.3434600830078,-7487.0,1,0,0,0,2
18227,0.0,0.0,0.0,-155.3928985595703,-7487.0,1,0,0,0,2
18228,0.0,0.0,0.0,-157.04734802246094,-7487.0,1,0,0,0,2
18229,0.0,0.0,0.0,-159.56654357910156,-7487.0,1,0,0,0,2
18230,0.0,0.0,0.0,-160.64051818847656,-7487.0,1,0,0,0,2
18231,0.0,0.0,0.0,-170.52499389648438,-7487.0,1,0,0,0,2
18232,0.0,0.0,0.0,-174.05877685546875,-7487.0,1,0,0,0,2
18233,0.0,0.0,0.0,179.37356567382812,-7487.0,1,0,0,0,2
18234,0.0,0.0,0.0,176.00877380371094,-7487.0,1,0,0,0,2
18235,0.0,0.0,0.0,168.63186645507812,-7487.0,1,0,0,0,2
18236,0.0,0.0,0.0,164.47584533691406,-7487.0,1,0,0,0,2
18237,0.0,0.0,0.0,158.99801635742188,-7487.0,1,0,0,0,2
18238,0.0,0.0,0.0,155.64993286132812,-7487.0,1,0,0,0,2
18239,0.0,0.0,0.0,150.2477569580078,-7487.0,1,0,0,0,2
18240,0.0,0.0,0.0,146.0208282470703,-7487.0,1,0,0,0,2
18241,0.0,0.0,0.0,141.04910278320312,-7487.0,1,0,0,0,2
18242,0.0,0.0,0.0,136.23265075683594,-7487.0,1,0,0,0,2
18243,0.0,0.0,0.0,133.1405792236328,-7487.0,1,0,0,0,2
18244,0.0,0.0,0.0,127.39990234375,-7487.0,1,0,0,0,2
18245,0.0,0.0,0.0,124.7319564819336,-7487.0,1,0,0,0,2
18246,0.0,0.0,0.0,117.51457214355467,-7487.0,1,0,0,0,2
18247,0.0,0.0,0.0,114.84407043457033,-7487.0,1,0,0,0,2
18248,0.0,0.0,0.0,107.32366180419922,-7487.0,1,0,0,0,2
18249,0.0,0.0,0.0,104.87786865234376,-7487.0,1,0,0,0,2
18250,0.0,0.0,0.0,96.20323944091795,-7487.0,1,0,0,0,2
18251,0.0,0.0,0.0,94.55187225341795,-7487.0,1,0,0,0,2
18252,0.0,0.0,0.0,86.8291015625,-7487.0,1,0,0,0,2
18253,0.0,0.0,0.0,84.9599609375,-7487.0,1,0,0,0,2
18254,0.0,0.0,0.0,80.15570068359375,-7487.0,1,0,0,0,2
18255,0.0,0.0,0.0,75.02997589111328,-7487.0,1,0,0,0,2
18256,0.0,0.0,0.0,70.33680725097656,-7487.0,1,0,0,0,2
18257,0.0,0.0,0.0,65.13729095458984,-7487.0,1,1,0,0,2
18258,0.0,0.0,0.0,62.58005905151367,-7487.0,1,1,0,0,2
18259,0.0,0.0,0.0,55.84999847412109,-7487.0,1,1,0,0,2
18260,0.0,0.0,0.0,53.362403869628906,-7488.0,1,1,0,0,2
18261,0.0,0.0,0.0,46.440650939941406,-7488.0,1,1,0,0,2
18262,0.0,0.0,0.0,44.1935920715332,-7488.0,1,1,0,0,2
18263,0.0,0.0,0.0,36.062313079833984,-7488.0,1,1,0,0,2
18264,0.0,0.0,0.0,32.86603164672852,-7488.0,1,1,0,0,2
18265,0.0,0.0,0.0,25.86669158935547,-7488.0,1,1,0,0,2
18266,0.0,0.0,0.0,23.75984764099121,-7488.0,1,1,0,0,2
18267,0.0,0.0,0.0,16.792861938476562,-7488.0,1,1,0,0,2
18268,0.0,0.0,0.0,14.262237548828123,-7488.0,1,1,0,0,2
18269,0.0,0.0,0.0,7.243362426757812,-7488.0,1,1,0,0,2
18270,0.0,0.0,0.0,3.715125799179077,-7488.0,1,1,0,0,2
18271,0.0,0.0,0.0,-0.1624374240636825,-7488.0,1,1,0,0,2
18272,75.65980529785156,415.54339599609375,0.7249999642372131,-0.0999374389648437,-7488.0,1,1,0,0,2
18273,163.50100708007812,466.28509521484375,0.7999998927116394,-0.1392364501953125,-7488.0,1,1,0,0,2
18274,162.14886474609375,538.8060302734375,0.8999999165534973,-0.1353378295898437,-7488.0,1,1,0,0,2
18275,213.9891662597656,553.0035400390625,0.8999999165534973,-0.1444396823644638,-7488.0,1,1,0,0,2
18276,263.6684265136719,544.3352661132812,0.9249998927116394,-0.0947647094726562,-7488.0,1,1,0,0,2
18277,293.00518798828125,549.4541625976562,0.9749999046325684,-0.1518936157226562,-7488.0,1,1,0,0,2
18278,315.91925048828125,541.8483276367188,0.9749999046325684,-0.107086181640625,-7488.0,1,1,0,0,2
18279,353.6344299316406,490.6961669921875,0.8749998807907104,-0.148963913321495,-7488.0,1,1,0,0,2
18280,373.5182495117188,468.6875915527344,0.8749998807907104,-0.131561279296875,-7488.0,1,1,0,0,2
18281,453.4638671875,454.6107482910156,0.9499999284744264,-0.1104736253619194,-7488.0,1,1,0,0,2
18282,487.8228149414063,460.2125244140625,0.9749999046325684,-0.1372756958007812,-7488.0,1,1,0,0,2
18283,552.4240112304688,462.832275390625,1.0499999523162842,-0.1095428392291069,-7488.0,1,1,0,0,2
18284,628.4581298828125,419.732666015625,1.0999999046325684,-0.1142196580767631,-7488.0,1,1,0,0,2
18285,611.5562744140625,437.2984924316406,1.0749999284744265,-0.1095657348632812,-7488.0,1,1,0,0,2
18286,708.9228515625,475.2913513183594,1.2249999046325684,-0.1146087646484375,-7488.0,1,1,0,0,2
18287,716.142333984375,476.3899841308594,1.2249999046325684,-0.1262054443359375,-7488.0,1,1,0,0,2
18288,718.0377807617188,516.0006103515625,1.2249999046325684,-0.1177215501666069,-7488.0,1,1,1,0,2
18289,848.8941040039062,467.7459106445313,1.3749998807907104,-0.1324539184570312,-7488.0,1,1,1,0,2
18290,835.5537719726562,516.0488891601562,1.3999998569488523,-0.1432266235351562,-7488.0,1,1,1,0,2
18291,886.9231567382812,500.20947265625,1.4249998331069946,-0.0665893480181694,-7488.0,1,1,1,0,2
18292,975.4042358398438,446.9566650390625,1.5249998569488523,-0.153846725821495,-7488.0,1,1,1,0,2
18293,918.7831420898438,490.16497802734375,1.4749999046325684,-0.1266860961914062,-7488.0,1,1,1,0,2
18294,1024.166015625,439.5802612304688,1.5499999523162842,-0.1144256517291069,-7488.0,1,1,1,0,2
18295,1115.4117431640625,427.4109191894531,1.6749998331069946,-0.12579345703125,-7488.0,1,1,1,0,2
18296,1058.428466796875,440.7874755859375,1.6249998807907104,-0.1290435642004013,-7488.0,1,1,1,0,2
18297,1109.23046875,443.3589782714844,1.6749998331069946,-0.1175231859087944,-7488.0,1,1,1,0,2
18298,1197.6270751953125,409.2293701171875,1.749999761581421,-0.1213531345129013,-7488.0,1,1,1,0,2
18299,1170.19775390625,452.7033081054688,1.7249999046325684,-0.1229095458984375,-7488.0,1,1,1,0,2
18300,1251.2781982421875,425.7569580078125,1.7999998331069946,-0.1366424560546875,-7488.0,1,1,1,0,2
18301,1355.6832275390625,401.75634765625,1.9749999046325684,-0.13958740234375,-7488.0,1,1,1,0,2
18302,1356.09375,395.65960693359375,1.924999952316284,-0.1384124755859375,-7488.0,1,1,1,0,2
18303,1361.9852294921875,398.6053466796875,1.9499998092651367,-0.1342926025390625,-7488.0,1,1,1,0,2
18304,1477.6177978515625,363.73931884765625,2.049999713897705,-0.132598876953125,-7488.0,1,1,1,0,2
18305,1423.9183349609375,380.99127197265625,2.024999618530273,-0.1268462985754013,-7488.0,1,1,1,0,2
18306,1502.5841064453125,312.0076904296875,2.124999761581421,-0.1144561693072319,-7488.0,1,1,1,0,2
18307,1592.163818359375,301.5285339355469,2.249999761581421,-0.0892333984375,-7488.0,1,1,1,0,2
18308,1577.2177734375,337.9278259277344,2.2249996662139893,-0.1236267015337944,-7488.0,1,1,1,0,2
18309,1617.8907470703125,314.36187744140625,2.249999761581421,-0.1279754638671875,-7488.0,1,1,1,0,2
18310,1706.468505859375,270.1514892578125,2.3499999046325684,-0.09808349609375,-7488.0,1,1,1,0,2
18311,1709.8245849609375,301.045654296875,2.374999761581421,-0.1333770602941513,-7488.0,1,1,1,0,2
18312,1781.452392578125,313.26324462890625,2.4499998092651367,-0.1121673583984375,-7488.0,1,1,1,0,2
18313,2042.0904541015625,332.7969055175781,2.8499996662139893,-0.1298065036535263,-7488.0,1,1,1,0,2
18314,2125.778564453125,207.0956268310547,2.924999952316284,-0.1506957858800888,-7488.0,1,1,1,0,2
18315,2178.186279296875,288.3934020996094,3.0249998569488525,-0.0971527025103569,-7488.0,1,1,1,0,2
18316,2104.3251953125,329.2475280761719,2.924999952316284,-0.1423187106847763,-7488.0,1,1,1,0,2
18317,1975.4971923828125,357.1959228515625,2.749999761581421,-0.145355224609375,-7488.0,1,1,1,0,2
18318,2025.707763671875,309.9432373046875,2.774999618530273,-0.156829833984375,-7488.0,1,1,1,0,2
18319,2004.4356689453125,274.02685546875,2.774999618530273,-0.1180572360754013,-7488.0,1,1,1,0,2
18320,1989.7069091796875,348.8898620605469,2.749999761581421,-0.1173705905675888,-7488.0,1,1,1,0,2
18321,1947.1383056640625,310.7279663085937,2.6999998092651367,-0.092010498046875,-7488.0,1,1,1,0,2
18322,1861.8084716796875,341.9239196777344,2.5749998092651367,-0.1528472900390625,-7488.0,1,1,1,0,2
18323,1805.46484375,319.8670349121094,2.5249998569488525,-0.1319274753332138,-7488.0,1,1,1,0,2
18324,1884.722412109375,312.0680236816406,2.624999761581421,-0.0755615234375,-7488.0,1,1,1,0,2
18325,1781.838623046875,337.6380920410156,2.4749999046325684,-0.1390380859375,-7488.0,1,1,1,0,2
18326,1799.1024169921875,340.1733703613281,2.499999761581421,-0.1309203952550888,-7488.0,1,1,1,0,2
18327,1847.1158447265625,312.15252685546875,2.5749998092651367,-0.1619720458984375,-7488.0,1,1,1,0,2
18328,1873.893310546875,312.88897705078125,2.624999761581421,-0.1421050876379013,-7488.0,1,1,1,0,2
18329,1807.8914794921875,296.2286071777344,2.499999761581421,-0.118377685546875,-7488.0,1,1,1,0,2
18330,1781.9229736328125,306.5628662109375,2.4749999046325684,-0.1181335374712944,-7488.0,1,1,1,0,2
18331,1733.2578125,301.92694091796875,2.399999618530273,-0.1239929124712944,-7488.0,1,1,1,0,2
18332,1817.260009765625,259.80517578125,2.499999761581421,-0.1433563232421875,-7488.0,1,1,1,0,2
18333,1820.4954833984373,254.4810791015625,2.5249998569488525,-0.1294403076171875,-7488.0,1,1,1,0,2
18334,1744.907958984375,280.3891906738281,2.4499998092651367,-0.1176147386431694,-7488.0,1,1,1,0,2
18335,1694.661376953125,304.7398986816406,2.374999761581421,-0.1304779052734375,-7488.0,1,1,1,0,2
18336,1852.47607421875,274.85986328125,2.5749998092651367,-0.1300506591796875,-7488.0,1,1,1,0,2
18337,1711.297607421875,349.0105895996094,2.399999618530273,-0.0978546142578125,-7488.0,1,1,1,0,2
18338,1844.76171875,296.4217529296875,2.5749998092651367,-0.0895996019244194,-7488.0,1,1,1,0,2
18339,1826.1455078125,303.30322265625,2.5249998569488525,-0.12640380859375,-7488.0,1,1,1,0,2
18340,1717.599609375,352.8497314453125,2.424999713897705,-0.1137237548828125,-7488.0,1,1,1,0,2
18341,1779.4361572265625,338.19342041015625,2.4749999046325684,-0.1110687255859375,-7488.0,1,1,1,0,2
18342,1794.671875,325.9999694824219,2.499999761581421,-0.15594482421875,-7488.0,1,1,1,0,2
18343,1850.5081787109373,327.8712463378906,2.5749998092651367,-0.1559906005859375,-7488.0,1,1,1,0,2
18344,1825.541748046875,334.1973571777344,2.549999952316284,-0.1307830661535263,-7488.0,1,1,1,0,2
18345,1743.8455810546875,342.2498474121094,2.424999713897705,-0.1341018676757812,-7488.0,1,1,1,0,2
18346,1810.813232421875,316.8367614746094,2.5249998569488525,-0.1041717529296875,-7488.0,1,1,1,0,2
18347,1777.4561767578125,351.83563232421875,2.499999761581421,-0.1228790208697319,-7488.0,1,1,1,0,2
18348,1765.2626953125,356.8216552734375,2.4749999046325684,-0.1811141818761825,-7488.0,1,1,1,0,2
18349,1839.05126953125,327.3279724121094,2.5749998092651367,-0.1108016967773437,-7488.0,1,1,1,0,2
18350,1850.0133056640625,338.6884155273437,2.5749998092651367,-0.1265716403722763,-7488.0,1,1,1,0,2
