,Unnamed: 0.1,Unnamed: 0,TotW,TotVar,A.phsA,Phv.neut.ang,modbus_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,status
14498,14498,14498,837.2921752929688,517.3527221679688,1.3749998807907104,-0.1877269744873047,-7488.0,1,1,1,0,TDA
14499,14499,14499,850.1737670898438,505.2075500488281,1.3999998569488523,-0.1439743041992187,-7488.0,1,1,1,0,TDA
14500,14500,14500,861.8843994140625,526.3228149414062,1.3749998807907104,-0.0675506517291069,-7489.0,1,1,1,0,TDA
14501,14501,14501,826.9942016601562,537.1762084960938,1.3999998569488523,-0.0995445176959037,-7488.0,1,1,1,0,TDA
14502,14502,14502,822.5272216796875,576.038330078125,1.3749998807907104,-0.1587657779455185,-7488.0,1,1,1,0,TDA
14503,14503,14503,862.1500244140625,537.1278686523438,1.4249998331069946,-0.1421012878417968,-7489.0,1,1,1,0,TDA
14504,14504,14504,818.1690063476562,560.8870239257812,1.4249998331069946,-0.1268844604492187,-7488.0,1,1,1,0,TDA
14505,14505,14505,832.9097900390625,517.0267333984375,1.3999998569488523,-0.1351547092199325,-7488.0,1,1,1,0,TDA
14506,14506,14506,840.6483764648438,515.7832641601562,1.3999998569488523,-0.0894088745117187,-7489.0,1,1,1,0,TDA
14507,14507,14507,809.681884765625,543.091796875,1.3999998569488523,-0.1165256425738334,-7488.0,1,1,1,0,TDA
14508,14508,14508,802.5589599609375,552.460205078125,1.3999998569488523,-0.1407413333654403,-7488.0,1,1,1,0,TDA
14509,14509,14509,837.8113403320312,539.8080444335938,1.4249998331069946,-0.0954246446490287,-7488.0,1,1,1,0,TDA
14510,14510,14510,803.5247802734375,559.1123657226562,1.3999998569488523,-0.1609306335449218,-7488.0,1,1,1,0,Normal
14511,14511,14511,789.3513793945312,556.2510986328125,1.3749998807907104,-0.1184806823730468,-7488.0,1,1,1,0,Normal
14512,14512,14512,901.7001953125,505.7750244140625,1.4499999284744265,-0.1383838653564453,-7489.0,1,1,1,0,Normal
14513,14513,14513,968.5831298828124,500.0284118652344,1.5249998569488523,-0.0984544679522514,-7489.0,1,1,1,0,Normal
14514,14514,14514,1026.9788818359375,517.9443359375,1.649999976158142,-0.1188535615801811,-7488.0,1,1,1,0,Normal
14515,14515,14515,1035.224609375,511.026611328125,1.5999997854232788,-0.1538839340209961,-7488.0,1,1,1,0,Normal
14516,14516,14516,1087.5478515625,474.5428466796875,1.5999997854232788,-0.1243257522583007,-7488.0,1,1,1,0,Normal
14517,14517,14517,1123.9833984375,419.9137573242188,1.6749998331069946,-0.1047701761126518,-7488.0,1,1,1,0,Normal
14518,14518,14518,1166.3707275390625,392.6293640136719,1.6999998092651367,-0.1022920608520507,-7488.0,1,1,1,0,Normal
14519,14519,14519,1225.225341796875,387.8002624511719,1.7999998331069946,-0.0721237584948539,-7488.0,1,1,1,0,Normal
14520,14520,14520,1275.025390625,386.3032836914063,1.8499997854232788,-0.1337735652923584,-7488.0,1,1,1,0,Normal
14521,14521,14521,1256.167724609375,385.4219665527344,1.7999998331069946,-0.1156420707702636,-7488.0,1,1,1,0,Normal
14522,14522,14522,1338.2139892578125,342.91387939453125,1.8999998569488523,-0.1136403009295463,-7488.0,1,1,1,0,Normal
14523,14523,14523,1413.80126953125,317.21099853515625,1.9999998807907104,-0.1510868072509765,-7488.0,1,1,1,0,Normal
14524,14524,14524,1378.1143798828125,360.8056640625,1.9999998807907104,-0.1136417314410209,-7488.0,1,1,1,0,Normal
14525,14525,14525,1462.3216552734375,373.8683471679688,2.0749998092651367,-0.1012391969561576,-7488.0,1,1,1,0,Normal
14526,14526,14526,1538.754150390625,366.2866821289063,2.1499998569488525,-0.1312427520751953,-7488.0,1,1,1,0,Normal
14527,14527,14527,1530.6773681640625,396.202880859375,2.174999713897705,-0.121808037161827,-7488.0,1,1,1,0,Normal
14528,14528,14528,1596.8360595703125,364.45159912109375,2.249999761581421,-0.1060447618365287,-7489.0,1,1,1,0,Normal
14529,14529,14529,1697.679443359375,359.465576171875,2.399999618530273,-0.1498870849609375,-7488.0,1,1,1,0,Normal
14530,14530,14530,1608.2930908203125,367.192138671875,2.2749998569488525,-0.0998897552490234,-7488.0,1,1,1,0,Normal
14531,14531,14531,1613.21875,371.6349182128906,2.249999761581421,-0.1331291049718856,-7488.0,1,1,1,0,Normal
14532,14532,14532,1638.1005859375,392.1706237792969,2.299999713897705,-0.1374492645263672,-7488.0,1,1,1,0,Normal
14533,14533,14533,1689.6632080078125,360.4072265625,2.3499999046325684,-0.116392120718956,-7488.0,1,1,1,0,Normal
14534,14534,14534,1678.0008544921875,359.948486328125,2.374999761581421,-0.1347637176513672,-7488.0,1,1,1,0,Normal
14535,14535,14535,1680.85009765625,373.1077575683594,2.3249998092651367,-0.0982322692871093,-7488.0,1,1,1,0,Normal
14536,14536,14536,1588.0230712890625,398.0137939453125,2.2749998569488525,-0.1381950378417968,-7489.0,1,1,1,0,Normal
14537,14537,14537,1696.411865234375,351.34063720703125,2.3499999046325684,-0.143470749258995,-7488.0,1,1,1,0,Normal
14538,14538,14538,1679.292724609375,377.7074890136719,2.3499999046325684,-0.1221542358398437,-7488.0,1,1,1,0,Normal
14539,14539,14539,1650.6683349609375,377.284912109375,2.299999713897705,-0.1196403428912162,-7488.0,1,1,1,0,Normal
14540,14540,14540,1614.727783203125,396.2391357421875,2.2749998569488525,-0.140602096915245,-7488.0,1,1,1,0,Normal
14541,14541,14541,1719.8209228515625,337.8432922363281,2.399999618530273,-0.1133689805865287,-7488.0,1,1,1,0,Normal
14542,14542,14542,1682.0694580078125,398.8589172363281,2.374999761581421,-0.1521873474121093,-7488.0,1,1,1,0,Normal
14543,14543,14543,1650.281982421875,398.2552185058594,2.299999713897705,-0.1019210740923881,-7488.0,1,1,1,0,Normal
14544,14544,14544,1598.4295654296875,399.17279052734375,2.249999761581421,-0.1562232822179794,-7488.0,1,1,1,0,Normal
14545,14545,14545,1677.288818359375,361.4455261230469,2.374999761581421,-0.0779380798339843,-7488.0,1,1,1,0,Normal
14546,14546,14546,1693.2125244140625,320.1567687988281,2.399999618530273,-0.1025924682617187,-7488.0,1,1,1,0,Normal
14547,14547,14547,1695.3494873046875,332.9417724609375,2.3499999046325684,-0.0963630601763725,-7488.0,1,1,1,0,Normal
14548,14548,14548,1585.2462158203125,350.2782287597656,2.2249996662139893,-0.1137542650103569,-7488.0,1,1,1,0,Normal
14549,14549,14549,1674.9345703125,308.3979187011719,2.299999713897705,-0.143646240234375,-7488.0,1,1,1,0,Normal
14550,14550,14550,1741.5760498046875,289.6489562988281,2.424999713897705,-0.13263700902462,-7489.0,1,1,1,0,Normal
14551,14551,14551,1667.5701904296875,326.0723876953125,2.3499999046325684,-0.1444244235754013,-7488.0,1,1,1,0,Normal
14552,14552,14552,1626.4744873046875,344.1573486328125,2.249999761581421,-0.0807037279009819,-7488.0,1,1,1,0,Normal
14553,14553,14553,1701.808349609375,336.26177978515625,2.399999618530273,-0.1341247409582138,-7488.0,1,1,1,0,Normal
14554,14554,14554,1632.48681640625,394.7059020996094,2.299999713897705,-0.0831069871783256,-7488.0,1,1,1,0,Normal
14555,14555,14555,1601.7857666015625,389.5266418457031,2.2749998569488525,-0.1495895236730575,-7489.0,1,1,1,0,Normal
14556,14556,14556,1684.858154296875,328.0281677246094,2.3499999046325684,-0.1099548265337944,-7488.0,1,1,1,0,Normal
14557,14557,14557,1675.4052734375,346.64434814453125,2.3499999046325684,-0.0885620042681694,-7488.0,1,1,1,0,Normal
14558,14558,14558,1625.013671875,378.79400634765625,2.2749998569488525,-0.1437225341796875,-7488.0,1,1,1,0,Normal
14559,14559,14559,1608.135986328125,369.1841430664063,2.249999761581421,-0.1224212571978569,-7488.0,1,1,1,0,Normal
14560,14560,14560,1640.539306640625,383.1522521972656,2.3249998092651367,-0.1618652194738388,-7488.0,1,1,1,0,Normal
14561,14561,14561,1702.387939453125,363.4616394042969,2.3499999046325684,-0.1250762790441513,-7488.0,1,1,1,0,Normal
14562,14562,14562,1729.9739990234375,350.2057800292969,2.424999713897705,-0.1383361667394638,-7488.0,1,1,1,0,Normal
14563,14563,14563,1670.5400390625,373.0715637207031,2.3499999046325684,-0.1085205078125,-7488.0,1,1,1,0,Normal
14564,14564,14564,1628.7442626953125,360.3589782714844,2.299999713897705,-0.121826171875,-7488.0,1,1,1,0,Normal
14565,14565,14565,1712.7220458984375,345.593994140625,2.374999761581421,-0.117156982421875,-7488.0,1,1,1,0,Normal
14566,14566,14566,1678.4959716796875,386.38775634765625,2.3499999046325684,-0.1310958862304687,-7489.0,1,1,1,0,Normal
14567,14567,14567,1686.6571044921875,379.9530029296875,2.374999761581421,-0.1447982788085937,-7488.0,1,1,1,0,Normal
14568,14568,14568,1714.68994140625,340.49932861328125,2.399999618530273,-0.1488723754882812,-7489.0,1,1,1,0,Normal
14569,14569,14569,1657.356689453125,374.2184448242188,2.3249998092651367,-0.1013717576861381,-7489.0,1,1,1,0,Normal
14570,14570,14570,1640.6842041015625,323.40435791015625,2.2749998569488525,-0.18353271484375,-7488.0,1,1,1,0,Normal
14571,14571,14571,1702.4361572265625,263.7529602050781,2.3249998092651367,-0.1314773559570312,-7488.0,1,1,1,0,Normal
14572,14572,14572,1698.63330078125,288.5020751953125,2.3499999046325684,-0.1132278442382812,-7489.0,1,1,1,0,Normal
14573,14573,14573,1681.3330078125,286.5704040527344,2.3499999046325684,-0.1162490844726562,-7489.0,1,1,1,0,Normal
14574,14574,14574,1657.2479248046875,316.0882568359375,2.299999713897705,-0.1265792697668075,-7489.0,1,1,1,0,Normal
14575,14575,14575,1713.5311279296875,303.43603515625,2.374999761581421,-0.1041488572955131,-7488.0,1,1,1,0,Normal
14576,14576,14576,1698.59716796875,346.27008056640625,2.374999761581421,-0.13238525390625,-7489.0,1,1,1,0,Normal
14577,14577,14577,1632.5230712890625,368.88232421875,2.299999713897705,-0.1616821140050888,-7488.0,1,1,1,0,Normal
14578,14578,14578,1654.47119140625,384.0939331054688,2.3249998092651367,-0.153594970703125,-7488.0,1,1,1,0,Normal
14579,14579,14579,1743.688720703125,350.7852783203125,2.4499998092651367,-0.0949325561523437,-7489.0,1,1,1,0,Normal
14580,14580,14580,1695.03564453125,373.337158203125,2.424999713897705,-0.1272582858800888,-7489.0,1,1,1,0,Normal
14581,14581,14581,1654.8939208984375,380.1582336425781,2.3249998092651367,-0.1391448825597763,-7488.0,1,1,1,0,Normal
14582,14582,14582,1742.1435546875,349.16754150390625,2.424999713897705,-0.1157607957720756,-7488.0,1,1,1,0,Normal
14583,14583,14583,1699.9129638671875,349.2762145996094,2.399999618530273,-0.1288604587316513,-7489.0,1,1,1,0,Normal
14584,14584,14584,1693.961181640625,377.3452758789063,2.374999761581421,-0.1169128343462944,-7489.0,1,1,1,0,Normal
14585,14585,14585,1683.2164306640625,342.6845092773437,2.374999761581421,-0.1163635179400444,-7488.0,1,1,1,0,Normal
14586,14586,14586,1528.0938720703125,416.1349792480469,2.174999713897705,-0.091644287109375,-7488.0,1,1,1,0,Normal
14587,14587,14587,1632.2574462890625,397.7723388671875,2.2749998569488525,-0.174774169921875,-7489.0,1,1,1,0,Normal
14588,14588,14588,1716.392333984375,352.8859558105469,2.399999618530273,-0.0995941162109375,-7489.0,1,1,1,0,Normal
14589,14589,14589,1651.70654296875,367.8561096191406,2.3499999046325684,-0.15338134765625,-7488.0,1,1,1,0,Normal
14590,14590,14590,1667.99267578125,355.0831604003906,2.3249998092651367,-0.081085205078125,-7489.0,1,1,1,0,Normal
14591,14591,14591,1717.4786376953125,351.2561340332031,2.374999761581421,-0.1146697998046875,-7488.0,1,1,1,0,Normal
14592,14592,14592,1673.944580078125,380.1099548339844,2.3499999046325684,-0.1412811130285263,-7488.0,1,1,1,0,Normal
14593,14593,14593,1660.205810546875,354.6847839355469,2.2749998569488525,-0.1004791185259819,-7489.0,1,1,1,0,Normal
14594,14594,14594,1684.9669189453125,358.282470703125,2.374999761581421,-0.144622802734375,-7489.0,1,1,1,0,Normal
14595,14595,14595,1709.22119140625,336.1048583984375,2.374999761581421,-0.0994720458984375,-7488.0,1,1,1,0,Normal
14596,14596,14596,1679.1116943359375,333.1470031738281,2.3249998092651367,-0.1014099046587944,-7488.0,1,1,1,0,Normal
14597,14597,14597,1679.1357421875,325.8551025390625,2.299999713897705,-0.1273498386144638,-7488.0,1,1,1,0,Normal
14598,14598,14598,1706.770263671875,309.3154602050781,2.3499999046325684,-0.170074462890625,-7489.0,1,1,1,0,Normal
14599,14599,14599,1650.6683349609375,308.2651062011719,2.2749998569488525,-0.1735687106847763,-7488.0,1,1,1,0,Normal
14600,14600,14600,1695.1563720703125,275.05303955078125,2.3499999046325684,-0.1461334228515625,-7489.0,1,1,1,0,Normal
14601,14601,14601,0.0,0.0,0.0,-59.84584426879883,0.0,0,0,0,0,Normal
14602,14602,14602,0.0,0.0,0.0,-64.72515106201172,-7488.0,0,0,0,0,Normal
14603,14603,14603,0.0,0.0,0.0,-64.9476547241211,-7488.0,0,0,0,0,Normal
14604,14604,14604,0.0,0.0,0.0,-69.92522430419922,-7488.0,0,0,0,0,Normal
14605,14605,14605,0.0,0.0,0.0,-70.53533172607422,-7488.0,0,0,0,0,Normal
14606,14606,14606,0.0,0.0,0.0,-72.180419921875,-7488.0,0,0,0,0,Normal
14607,14607,14607,0.0,0.0,0.0,-77.15697479248047,-7488.0,0,0,0,0,Normal
14608,14608,14608,0.0,0.0,0.0,-78.77721405029297,-7488.0,0,0,0,0,Normal
14609,14609,14609,0.0,0.0,0.0,-83.58441925048828,-7488.0,0,0,0,0,Normal
14610,14610,14610,0.0,0.0,0.0,-86.20621490478516,-7488.0,0,0,0,0,Normal
14611,14611,14611,0.0,0.0,0.0,-86.83677673339844,-7488.0,0,0,0,0,Normal
14612,14612,14612,0.0,0.0,0.0,-91.09811401367188,-7488.0,0,0,0,0,Normal
14613,14613,14613,0.0,0.0,0.0,-91.1438446044922,-7488.0,0,0,0,0,Normal
14614,14614,14614,0.0,0.0,0.0,-94.61945343017578,-7488.0,0,0,0,0,Normal
14615,14615,14615,0.0,0.0,0.0,-96.2731704711914,-7488.0,0,0,0,0,Normal
14616,14616,14616,0.0,0.0,0.0,-97.34558868408205,-7488.0,0,0,0,0,Normal
14617,14617,14617,0.0,0.0,0.0,-100.41922760009766,-7488.0,0,0,0,0,Normal
14618,14618,14618,0.0,0.0,0.0,-100.44175720214844,-7487.0,1,0,0,0,Normal
14619,14619,14619,0.0,0.0,0.0,-106.23875427246094,-7487.0,1,0,0,0,Normal
14620,14620,14620,0.0,0.0,0.0,-107.99366760253906,-7487.0,1,0,0,0,Normal
14621,14621,14621,0.0,0.0,0.0,-109.74669647216795,-7487.0,1,0,0,0,Normal
14622,14622,14622,0.0,0.0,0.0,-114.61693572998048,-7487.0,1,0,0,0,Normal
14623,14623,14623,0.0,0.0,0.0,-114.94461822509766,-7487.0,1,0,0,0,Normal
14624,14624,14624,0.0,0.0,0.0,-119.14237213134766,-7487.0,1,0,0,0,Normal
14625,14625,14625,0.0,0.0,0.0,-121.07970428466795,-7487.0,1,0,0,0,Normal
14626,14626,14626,0.0,0.0,0.0,-125.1279296875,-7487.0,1,0,0,0,Normal
14627,14627,14627,0.0,0.0,0.0,-123.91466522216795,-7487.0,1,0,1,0,Normal
14628,14628,14628,0.0,0.0,0.0,-126.09675598144533,-7487.0,1,0,1,0,Normal
14629,14629,14629,0.0,0.0,0.0,-127.93733978271484,-7487.0,1,0,1,0,Normal
14630,14630,14630,0.0,0.0,0.0,-130.32278442382812,-7487.0,1,0,0,0,Normal
14631,14631,14631,0.0,0.0,0.0,-134.7735137939453,-7487.0,1,0,0,0,Normal
14632,14632,14632,0.0,0.0,0.0,-135.35043334960938,-7487.0,1,0,0,0,Normal
14633,14633,14633,0.0,0.0,0.0,-137.57882690429688,-7487.0,1,0,0,0,Normal
14634,14634,14634,0.0,0.0,0.0,-138.95428466796875,-7487.0,1,0,0,0,Normal
14635,14635,14635,0.0,0.0,0.0,-140.24508666992188,-7487.0,1,0,0,0,Normal
14636,14636,14636,0.0,0.0,0.0,-145.98536682128906,-7487.0,1,0,0,0,Normal
14637,14637,14637,0.0,0.0,0.0,-146.8942413330078,-7487.0,1,0,0,0,Normal
14638,14638,14638,0.0,0.0,0.0,-150.8121795654297,-7487.0,1,0,0,0,Normal
14639,14639,14639,0.0,0.0,0.0,-152.98941040039062,-7487.0,1,0,0,0,Normal
14640,14640,14640,0.0,0.0,0.0,-154.5200958251953,-7487.0,1,0,0,0,Normal
14641,14641,14641,0.0,0.0,0.0,-157.3895721435547,-7487.0,1,0,0,0,Normal
14642,14642,14642,0.0,0.0,0.0,-158.14523315429688,-7487.0,1,0,0,0,Normal
14643,14643,14643,0.0,0.0,0.0,-160.23715209960938,-7487.0,1,0,0,0,Normal
14644,14644,14644,0.0,0.0,0.0,-163.21319580078125,-7487.0,1,0,0,0,Normal
14645,14645,14645,0.0,0.0,0.0,-164.08494567871094,-7487.0,1,0,0,0,Normal
14646,14646,14646,0.0,0.0,0.0,-164.7189178466797,-7487.0,1,0,0,0,Normal
14647,14647,14647,0.0,0.0,0.0,-168.9409637451172,-7487.0,1,0,0,0,Normal
14648,14648,14648,0.0,0.0,0.0,-172.3521270751953,-7487.0,1,0,0,0,Normal
14649,14649,14649,0.0,0.0,0.0,-173.2614288330078,-7487.0,1,0,0,0,Normal
14650,14650,14650,0.0,0.0,0.0,-178.7136688232422,-7487.0,1,0,0,0,Normal
14651,14651,14651,0.0,0.0,0.0,179.9694061279297,-7487.0,1,0,0,0,Normal
14652,14652,14652,0.0,0.0,0.0,176.99192810058594,-7487.0,1,0,0,0,Normal
14653,14653,14653,0.0,0.0,0.0,174.0659637451172,-7487.0,1,0,0,0,Normal
14654,14654,14654,0.0,0.0,0.0,172.0531768798828,-7487.0,1,0,0,0,Normal
14655,14655,14655,0.0,0.0,0.0,167.6855926513672,-7487.0,1,0,0,0,Normal
14656,14656,14656,0.0,0.0,0.0,165.60382080078125,-7487.0,1,0,0,0,Normal
14657,14657,14657,0.0,0.0,0.0,166.0852813720703,-7487.0,1,0,0,0,Normal
14658,14658,14658,0.0,0.0,0.0,161.60888671875,-7487.0,1,0,0,0,Normal
14659,14659,14659,0.0,0.0,0.0,161.29139709472656,-7487.0,1,0,0,0,Normal
14660,14660,14660,0.0,0.0,0.0,157.2907257080078,-7487.0,1,0,0,0,Normal
14661,14661,14661,0.0,0.0,0.0,155.54429626464844,-7487.0,1,0,0,0,Normal
14662,14662,14662,0.0,0.0,0.0,153.90090942382812,-7487.0,1,0,0,0,Normal
14663,14663,14663,0.0,0.0,0.0,151.5257110595703,-7487.0,1,0,0,0,Normal
14664,14664,14664,0.0,0.0,0.0,148.60897827148438,-7487.0,1,0,0,0,Normal
14665,14665,14665,0.0,0.0,0.0,143.11915588378906,-7487.0,1,0,0,0,Normal
14666,14666,14666,0.0,0.0,0.0,142.8224639892578,-7487.0,1,0,0,0,Normal
14667,14667,14667,0.0,0.0,0.0,139.0511016845703,-7487.0,1,0,0,0,Normal
14668,14668,14668,0.0,0.0,0.0,137.69436645507812,-7487.0,1,0,0,0,Normal
14669,14669,14669,0.0,0.0,0.0,137.5474853515625,-7487.0,1,0,0,0,Normal
14670,14670,14670,0.0,0.0,0.0,132.9145965576172,-7487.0,1,0,0,0,Normal
14671,14671,14671,0.0,0.0,0.0,131.1620635986328,-7487.0,1,1,0,0,Normal
14672,14672,14672,0.0,0.0,0.0,130.39427185058594,-7487.0,1,1,0,0,Normal
14673,14673,14673,0.0,0.0,0.0,128.97994995117188,-7487.0,1,1,0,0,Normal
14674,14674,14674,0.0,0.0,0.0,125.73169708251952,-7487.0,1,1,0,0,Normal
14675,14675,14675,0.0,0.0,0.0,124.9977798461914,-7488.0,1,1,0,0,Normal
14676,14676,14676,0.0,0.0,0.0,121.4095230102539,-7488.0,1,1,0,0,Normal
14677,14677,14677,0.0,0.0,0.0,117.4783706665039,-7488.0,1,1,0,0,Normal
14678,14678,14678,0.0,0.0,0.0,115.77889251708984,-7488.0,1,1,0,0,Normal
14679,14679,14679,0.0,0.0,0.0,113.5478973388672,-7488.0,1,1,0,0,Normal
14680,14680,14680,0.0,0.0,0.0,109.91150665283205,-7488.0,1,1,0,0,Normal
14681,14681,14681,0.0,0.0,0.0,108.60668182373048,-7488.0,1,1,0,0,Normal
14682,14682,14682,0.0,0.0,0.0,104.7989501953125,-7488.0,1,1,0,0,Normal
14683,14683,14683,0.0,0.0,0.0,99.62745666503906,-7488.0,1,1,0,0,Normal
14684,14684,14684,0.0,0.0,0.0,97.67369842529295,-7488.0,1,1,0,0,Normal
14685,14685,14685,0.0,0.0,0.0,93.40581512451172,-7488.0,1,1,0,0,Normal
14686,14686,14686,0.0,0.0,0.0,88.79722595214844,-7488.0,1,1,0,0,Normal
14687,14687,14687,0.0,0.0,0.0,84.92314910888672,-7488.0,1,1,0,0,Normal
14688,14688,14688,0.0,0.0,0.0,77.12073516845703,-7488.0,1,1,0,0,Normal
14689,14689,14689,0.0,0.0,0.0,74.16931915283203,-7488.0,1,1,0,0,Normal
14690,14690,14690,0.0,0.0,0.0,68.93022918701172,-7488.0,1,1,0,0,Normal
14691,14691,14691,0.0,0.0,0.0,64.78758239746094,-7488.0,1,1,0,0,Normal
14692,14692,14692,0.0,0.0,0.0,60.831092834472656,-7488.0,1,1,0,0,Normal
14693,14693,14693,0.0,0.0,0.0,53.94915008544922,-7488.0,1,1,0,0,Normal
14694,14694,14694,0.0,0.0,0.0,49.32819747924805,-7488.0,1,1,0,0,Normal
14695,14695,14695,0.0,0.0,0.0,43.26453399658203,-7488.0,1,1,0,0,Normal
14696,14696,14696,0.0,0.0,0.0,39.094512939453125,-7488.0,1,1,0,0,Normal
14697,14697,14697,0.0,0.0,0.0,35.52732467651367,-7488.0,1,1,0,0,Normal
14698,14698,14698,0.0,0.0,0.0,29.684938430786133,-7488.0,1,1,0,0,Normal
14699,14699,14699,0.0,0.0,0.0,26.73750114440918,-7488.0,1,1,0,0,Normal
14700,14700,14700,0.0,0.0,0.0,19.96936416625977,-7488.0,1,1,0,0,Normal
14701,14701,14701,0.0,0.0,0.0,17.5913143157959,-7488.0,1,1,0,0,Normal
14702,14702,14702,0.0,0.0,0.0,11.418434143066406,-7488.0,1,1,0,0,Normal
14703,14703,14703,0.0,0.0,0.0,9.454120635986328,-7488.0,1,1,1,0,Normal
14704,14704,14704,0.0,0.0,0.0,1.7412986755371094,-7488.0,1,1,1,0,Normal
14705,14705,14705,111.47960662841795,636.28125,1.0249998569488523,-0.1454505920410156,-7488.0,1,1,1,0,Normal
14706,14706,14706,133.5606231689453,902.955810546875,1.3749998807907104,-0.0693130493164062,-7488.0,1,1,1,0,Normal
14707,14707,14707,92.82723236083984,1144.2052001953125,1.7249999046325684,-0.114810936152935,-7488.0,1,1,1,0,Normal
14708,14708,14708,193.26028442382807,1072.0223388671875,1.5749998092651367,-0.158599853515625,-7488.0,1,1,1,0,Normal
14709,14709,14709,166.08456420898438,1135.6697998046875,1.6749998331069946,-0.099639892578125,-7488.0,1,1,1,0,Normal
14710,14710,14710,294.74365234375,1059.780517578125,1.6249998807907104,-0.1320075988769531,-7488.0,1,1,1,0,Normal
14711,14711,14711,210.3311309814453,1189.900390625,1.7749998569488523,-0.1288261264562606,-7488.0,1,1,1,0,Normal
14712,14712,14712,308.3979187011719,1201.1522216796875,1.7999998331069946,-0.0775527954101562,-7488.0,1,1,1,0,Normal
14713,14713,14713,354.4312438964844,1223.5833740234375,1.8499997854232788,-0.12908935546875,-7488.0,1,1,1,0,Normal
14714,14714,14714,465.8142700195313,1096.49365234375,1.7249999046325684,-0.0676689147949218,-7488.0,1,1,1,0,Normal
14715,14715,14715,417.4870910644531,1103.52001953125,1.749999761581421,-0.1197738498449325,-7488.0,1,1,1,0,Normal
14716,14716,14716,391.9653625488281,1198.3997802734375,1.8499997854232788,-0.1223602294921875,-7488.0,1,1,1,0,Normal
14717,14717,14717,468.542724609375,1114.3614501953125,1.749999761581421,-0.116403579711914,-7488.0,1,1,1,0,Normal
14718,14718,14718,569.603515625,1040.23486328125,1.6999998092651367,-0.1604976505041122,-7488.0,1,1,1,0,Normal
14719,14719,14719,522.1456298828125,1092.1595458984375,1.7749998569488523,-0.0961837694048881,-7488.0,1,1,1,0,Normal
14720,14720,14720,611.568359375,1098.2684326171875,1.8249999284744265,-0.1592655181884765,-7488.0,1,1,1,0,Normal
14721,14721,14721,624.8362426757812,1080.6302490234375,1.8249999284744265,-0.0922069549560546,-7489.0,1,1,1,0,Normal
14722,14722,14722,683.1475830078125,1060.7222900390625,1.7999998331069946,-0.0935525819659233,-7488.0,1,1,1,0,Normal
14723,14723,14723,758.0830078125,1002.688720703125,1.7999998331069946,-0.1579694747924804,-7488.0,1,1,1,0,Normal
14724,14724,14724,799.0940551757812,1003.2440185546876,1.8499997854232788,-0.123971939086914,-7488.0,1,1,1,0,Normal
14725,14725,14725,816.527099609375,1010.8377685546876,1.8999998569488523,-0.1827192157506942,-7488.0,1,1,1,0,Normal
14726,14726,14726,821.356201171875,966.6515502929688,1.8499997854232788,-0.1001787111163139,-7488.0,1,1,1,0,Normal
14727,14727,14727,818.8692016601562,1008.2178955078124,1.8749998807907104,-0.1338386386632919,-7488.0,1,1,1,0,Normal
14728,14728,14728,869.5746459960938,958.8162841796876,1.8499997854232788,-0.1494371742010116,-7488.0,1,1,1,0,Normal
14729,14729,14729,948.3251342773438,956.7880859375,1.9499998092651367,-0.1315522789955139,-7488.0,1,1,1,0,Normal
14730,14730,14730,915.6442260742188,1002.3264770507812,1.9499998092651367,-0.1289498805999755,-7488.0,1,1,1,0,Normal
14731,14731,14731,944.54638671875,960.1683959960938,1.8999998569488523,-0.092778205871582,-7488.0,1,1,1,0,Normal
14732,14732,14732,980.1246337890624,976.4666137695312,1.9499998092651367,-0.1580033302307129,-7488.0,1,1,1,0,Normal
14733,14733,14733,986.9336547851562,977.6014404296876,1.9749999046325684,-0.1350164264440536,-7488.0,1,1,1,0,Normal
14734,14734,14734,1030.8302001953125,967.2550659179688,1.9999998807907104,-0.1470108032226562,-7488.0,1,1,1,0,Normal
14735,14735,14735,1051.220947265625,925.4231567382812,1.9999998807907104,-0.1097412034869194,-7488.0,1,1,1,0,Normal
14736,14736,14736,1001.3364868164062,973.1224975585938,1.9749999046325684,-0.1511135101318359,-7488.0,1,1,1,0,Normal
14737,14737,14737,1058.0179443359375,964.5146484375,1.9999998807907104,-0.0886650010943412,-7488.0,1,1,1,0,Normal
14738,14738,14738,1048.2027587890625,913.133056640625,1.9749999046325684,-0.0950469896197319,-7488.0,1,1,1,0,Normal
14739,14739,14739,1053.8287353515625,944.956787109375,2.049999713897705,-0.1280994266271591,-7488.0,1,1,1,0,Normal
14740,14740,14740,1219.18896484375,871.8563842773438,2.0999999046325684,-0.1319217681884765,-7488.0,1,1,1,0,Normal
14741,14741,14741,1232.468994140625,934.88818359375,2.1499998569488525,-0.155069351196289,-7488.0,1,1,1,0,TDA
14742,14742,14742,1276.1600341796875,866.4237060546875,2.1999998092651367,-0.1160487979650497,-7488.0,1,1,1,0,TDA
14743,14743,14743,1270.7154541015625,871.9771728515625,2.1499998569488525,-0.1320915222167968,-7488.0,1,1,1,0,TDA
14744,14744,14744,1329.509521484375,783.1821899414062,2.124999761581421,-0.1489753723144531,-7488.0,1,1,1,0,TDA
14745,14745,14745,1344.63671875,825.303955078125,2.1999998092651367,-0.1007499620318412,-7488.0,1,1,1,0,TDA
14746,14746,14746,1310.3138427734375,766.8599243164062,2.124999761581421,-0.1212387010455131,-7488.0,1,1,1,0,TDA
